Date,Close,Volume,stock_id
2020-01-02,655.0,27274,SONDA.SN
2020-01-03,657.4500122070312,30706,SONDA.SN
2020-01-06,662.77001953125,437740,SONDA.SN
2020-01-07,675.4500122070312,14365,SONDA.SN
2020-01-08,670.0,61157,SONDA.SN
2020-01-09,672.780029296875,29282,SONDA.SN
2020-01-10,695.0,71473,SONDA.SN
2020-01-13,684.5700073242188,31886,SONDA.SN
2020-01-14,670.3300170898438,19598,SONDA.SN
2020-01-15,664.6699829101562,13556,SONDA.SN
2020-01-16,659.9400024414062,18761,SONDA.SN
2020-01-17,654.6900024414062,22422,SONDA.SN
2020-01-20,640.0,52025,SONDA.SN
2020-01-21,626.0,381370,SONDA.SN
2020-01-22,617.6500244140625,20224,SONDA.SN
2020-01-23,611.010009765625,7715,SONDA.SN
2020-01-24,610.0599975585938,13147,SONDA.SN
2020-01-27,609.0,50000,SONDA.SN
2020-01-28,624.7000122070312,1537,SONDA.SN
2020-01-29,625.0,54313,SONDA.SN
2020-01-30,610.0,2460000,SONDA.SN
2020-01-31,618.9500122070312,53355,SONDA.SN
2020-02-03,612.1099853515625,25960,SONDA.SN
2020-02-04,611.97998046875,10000,SONDA.SN
2020-02-05,610.0,127950,SONDA.SN
2020-02-06,599.8200073242188,16940,SONDA.SN
2020-02-07,592.6900024414062,35278,SONDA.SN
2020-02-10,620.0,281736,SONDA.SN
2020-02-11,639.9000244140625,624297,SONDA.SN
2020-02-12,630.0,291060,SONDA.SN
2020-02-13,620.0,984567,SONDA.SN
2020-02-14,625.0,10087,SONDA.SN
2020-02-17,626.3900146484375,137474,SONDA.SN
2020-02-18,625.5999755859375,3176,SONDA.SN
2020-02-19,612.1500244140625,37811,SONDA.SN
2020-02-20,600.0,171714,SONDA.SN
2020-02-21,607.8800048828125,30100,SONDA.SN
2020-02-24,599.97998046875,8937,SONDA.SN
2020-02-25,600.6500244140625,11129,SONDA.SN
2020-02-26,594.3300170898438,30666,SONDA.SN
2020-02-27,585.0399780273438,58567,SONDA.SN
2020-02-28,578.8699951171875,1465,SONDA.SN
2020-03-02,590.0,54380,SONDA.SN
2020-03-03,580.97998046875,14296,SONDA.SN
2020-03-04,575.0,296269,SONDA.SN
2020-03-05,570.0,298614,SONDA.SN
2020-03-06,560.0,183313,SONDA.SN
2020-03-09,535.0,101692,SONDA.SN
2020-03-10,549.2999877929688,5358,SONDA.SN
2020-03-11,544.780029296875,3255,SONDA.SN
2020-03-12,514.75,10815,SONDA.SN
2020-03-13,520.0,131833,SONDA.SN
2020-03-16,468.3999938964844,62123,SONDA.SN
2020-03-17,449.07000732421875,26932,SONDA.SN
2020-03-18,378.0,313580,SONDA.SN
2020-03-19,400.8399963378906,47099,SONDA.SN
2020-03-20,417.2300109863281,48156,SONDA.SN
2020-03-23,419.6499938964844,7586,SONDA.SN
2020-03-24,400.0,86000,SONDA.SN
2020-03-25,410.29998779296875,30634,SONDA.SN
2020-03-26,445.7699890136719,3900,SONDA.SN
2020-03-27,430.2300109863281,39444,SONDA.SN
2020-03-30,420.0,152600,SONDA.SN
2020-03-31,449.3699951171875,42470,SONDA.SN
2020-04-01,430.9599914550781,40941,SONDA.SN
2020-04-02,450.0199890136719,89911,SONDA.SN
2020-04-03,473.3800048828125,54866,SONDA.SN
2020-04-06,500.0,471588,SONDA.SN
2020-04-07,516.1900024414062,111447,SONDA.SN
2020-04-08,520.0,76359,SONDA.SN
2020-04-09,542.2100219726562,36609,SONDA.SN
2020-04-13,575.5999755859375,47656,SONDA.SN
2020-04-14,590.0,627615,SONDA.SN
2020-04-15,570.0,267395,SONDA.SN
2020-04-16,543.780029296875,35320,SONDA.SN
2020-04-17,555.0,65717,SONDA.SN
2020-04-20,535.7999877929688,40168,SONDA.SN
2020-04-21,520.969970703125,26000,SONDA.SN
2020-04-22,529.0700073242188,9740,SONDA.SN
2020-04-23,510.29998779296875,848141,SONDA.SN
2020-04-24,498.5199890136719,43932,SONDA.SN
2020-04-27,510.0,58908,SONDA.SN
2020-04-28,514.989990234375,560722,SONDA.SN
2020-04-29,508.0,158348,SONDA.SN
2020-04-30,504.9800109863281,196974,SONDA.SN
2020-05-04,470.0,169764,SONDA.SN
2020-05-05,490.3399963378906,20939,SONDA.SN
2020-05-06,503.0,81023,SONDA.SN
2020-05-07,519.969970703125,68816,SONDA.SN
2020-05-08,490.1000061035156,174357,SONDA.SN
2020-05-11,475.0,81774,SONDA.SN
2020-05-12,463.8999938964844,47081,SONDA.SN
2020-05-13,442.0,152602,SONDA.SN
2020-05-14,445.5,33430,SONDA.SN
2020-05-15,453.8800048828125,36263,SONDA.SN
2020-05-18,461.0,307136,SONDA.SN
2020-05-19,469.0,107626,SONDA.SN
2020-05-20,480.2699890136719,41047,SONDA.SN
2020-05-22,484.0199890136719,941712,SONDA.SN
