Date,Close,Volume,stock_id
2020-01-02,1590.0,16800,MALLPLAZA.SN
2020-01-03,1590.0,24635,MALLPLAZA.SN
2020-01-06,1602.0,27088,MALLPLAZA.SN
2020-01-07,1605.0,17670,MALLPLAZA.SN
2020-01-08,1624.9000244140625,7896,MALLPLAZA.SN
2020-01-09,1612.5999755859375,17900,MALLPLAZA.SN
2020-01-10,1664.5999755859375,10083,MALLPLAZA.SN
2020-01-13,1629.5,14358,MALLPLAZA.SN
2020-01-14,1601.0,30850,MALLPLAZA.SN
2020-01-15,1602.0,29154,MALLPLAZA.SN
2020-01-16,1595.0,9275,MALLPLAZA.SN
2020-01-17,1590.0999755859375,11491,MALLPLAZA.SN
2020-01-20,1548.5999755859375,7547,MALLPLAZA.SN
2020-01-21,1505.0,728997,MALLPLAZA.SN
2020-01-22,1500.699951171875,4464,MALLPLAZA.SN
2020-01-23,1462.0,51027,MALLPLAZA.SN
2020-01-24,1451.800048828125,16625,MALLPLAZA.SN
2020-01-27,1450.800048828125,6900,MALLPLAZA.SN
2020-01-28,1480.0,213728,MALLPLAZA.SN
2020-01-29,1450.0,1654182,MALLPLAZA.SN
2020-01-30,1465.0,639,MALLPLAZA.SN
2020-01-31,1440.0999755859375,32849,MALLPLAZA.SN
2020-02-03,1401.0,117502,MALLPLAZA.SN
2020-02-04,1490.0,27113,MALLPLAZA.SN
2020-02-05,1460.0,25739,MALLPLAZA.SN
2020-02-06,1460.0,51647,MALLPLAZA.SN
2020-02-07,1460.0,282,MALLPLAZA.SN
2020-02-10,1477.4000244140625,2043,MALLPLAZA.SN
2020-02-11,1492.9000244140625,8633,MALLPLAZA.SN
2020-02-12,1495.0,81894,MALLPLAZA.SN
2020-02-13,1539.0,39434,MALLPLAZA.SN
2020-02-14,1507.800048828125,344,MALLPLAZA.SN
2020-02-17,1504.800048828125,319116,MALLPLAZA.SN
2020-02-18,1500.0,2097666,MALLPLAZA.SN
2020-02-19,1496.699951171875,69200,MALLPLAZA.SN
2020-02-20,1492.9000244140625,25558,MALLPLAZA.SN
2020-02-21,1482.5999755859375,10000,MALLPLAZA.SN
2020-02-24,1445.0,30000,MALLPLAZA.SN
2020-02-25,1445.0,5169,MALLPLAZA.SN
2020-02-26,1402.9000244140625,2061,MALLPLAZA.SN
2020-02-27,1399.5999755859375,18733,MALLPLAZA.SN
2020-02-28,1389.9000244140625,1969696,MALLPLAZA.SN
2020-03-02,1400.0999755859375,30343,MALLPLAZA.SN
2020-03-03,1415.0,21402,MALLPLAZA.SN
2020-03-04,1450.0,20000,MALLPLAZA.SN
2020-03-05,1439.0,40462,MALLPLAZA.SN
