Date,Close,Volume,stock_id
2020-01-02,820.0999755859375,22205,IAM.SN
2020-01-03,818.9400024414062,34322,IAM.SN
2020-01-06,818.0,182391,IAM.SN
2020-01-07,831.9000244140625,13976,IAM.SN
2020-01-08,833.010009765625,39388,IAM.SN
2020-01-09,840.0,355189,IAM.SN
2020-01-10,840.0,38177,IAM.SN
2020-01-13,840.7999877929688,26164,IAM.SN
2020-01-14,831.0599975585938,28405,IAM.SN
2020-01-15,807.0999755859375,186862,IAM.SN
2020-01-16,818.7999877929688,47950,IAM.SN
2020-01-17,815.989990234375,155455,IAM.SN
2020-01-20,780.0700073242188,300,IAM.SN
2020-01-21,765.47998046875,33422,IAM.SN
2020-01-22,772.719970703125,12016,IAM.SN
2020-01-23,764.8599853515625,10000,IAM.SN
2020-01-24,760.02001953125,45455,IAM.SN
2020-01-27,755.3300170898438,12571,IAM.SN
2020-01-28,758.3300170898438,957,IAM.SN
2020-01-29,758.030029296875,220177,IAM.SN
2020-01-30,755.0999755859375,154216,IAM.SN
2020-01-31,750.0,556465,IAM.SN
2020-02-03,740.0,201763,IAM.SN
2020-02-04,745.010009765625,183319,IAM.SN
2020-02-05,757.0,137948,IAM.SN
2020-02-06,772.0,249515,IAM.SN
2020-02-07,765.5800170898438,8039,IAM.SN
2020-02-10,755.9299926757812,2498,IAM.SN
2020-02-11,749.0,293239,IAM.SN
2020-02-12,743.7100219726562,5136,IAM.SN
2020-02-13,742.5,56717,IAM.SN
2020-02-14,739.1599731445312,26368,IAM.SN
2020-02-17,740.0999755859375,2526,IAM.SN
2020-02-18,745.02001953125,18440,IAM.SN
2020-02-19,745.0,232783,IAM.SN
2020-02-20,744.0,95314,IAM.SN
2020-02-21,760.0,387624,IAM.SN
2020-02-24,757.989990234375,76212,IAM.SN
2020-02-25,749.9000244140625,216120,IAM.SN
2020-02-26,745.0,184790,IAM.SN
2020-02-27,733.3599853515625,16518,IAM.SN
2020-02-28,710.0999755859375,221687,IAM.SN
2020-03-02,701.010009765625,71841,IAM.SN
2020-03-03,703.0,147138,IAM.SN
2020-03-04,730.0,120084,IAM.SN
2020-03-05,715.0,228585,IAM.SN
2020-03-06,699.8800048828125,4687,IAM.SN
2020-03-09,680.1699829101562,484495,IAM.SN
2020-03-10,686.72998046875,15781,IAM.SN
2020-03-11,677.7100219726562,17159,IAM.SN
2020-03-12,638.0,46581,IAM.SN
2020-03-13,644.989990234375,4865,IAM.SN
2020-03-16,568.6400146484375,7101,IAM.SN
2020-03-17,600.0,51638,IAM.SN
2020-03-18,584.9099731445312,25034,IAM.SN
2020-03-19,637.52001953125,26174,IAM.SN
2020-03-20,620.0,629194,IAM.SN
2020-03-23,533.2000122070312,235107,IAM.SN
2020-03-24,565.0,200155,IAM.SN
2020-03-25,605.0,615107,IAM.SN
2020-03-26,633.8699951171875,9126,IAM.SN
2020-03-27,608.0,64949,IAM.SN
2020-03-30,621.9099731445312,17785,IAM.SN
2020-03-31,652.0,191544,IAM.SN
2020-04-01,650.1300048828125,106500,IAM.SN
2020-04-02,678.8300170898438,25873,IAM.SN
2020-04-03,662.0,94461,IAM.SN
2020-04-06,672.0,132045,IAM.SN
2020-04-07,656.010009765625,296790,IAM.SN
2020-04-08,635.0,307999,IAM.SN
2020-04-09,621.0,291892,IAM.SN
2020-04-13,650.0,111324,IAM.SN
2020-04-14,670.0,94633,IAM.SN
2020-04-15,660.0,142935,IAM.SN
2020-04-16,651.02001953125,46428,IAM.SN
2020-04-17,654.0,33364,IAM.SN
2020-04-20,626.0999755859375,200139,IAM.SN
2020-04-21,622.5,130639,IAM.SN
2020-04-22,620.0,131759,IAM.SN
2020-04-23,622.2000122070312,47025,IAM.SN
2020-04-24,628.0,300000,IAM.SN
2020-04-27,662.8599853515625,42267,IAM.SN
2020-04-28,680.0999755859375,306337,IAM.SN
2020-04-29,700.0,100000,IAM.SN
2020-04-30,669.989990234375,349052,IAM.SN
2020-05-04,660.4199829101562,117630,IAM.SN
2020-05-05,679.0,207470,IAM.SN
2020-05-06,694.989990234375,157251,IAM.SN
2020-05-07,695.0,121667,IAM.SN
2020-05-08,680.0,530043,IAM.SN
2020-05-11,640.7000122070312,50412,IAM.SN
2020-05-12,651.0,73704,IAM.SN
2020-05-13,624.2999877929688,34715,IAM.SN
2020-05-14,639.8099975585938,37797,IAM.SN
2020-05-15,645.0,53457,IAM.SN
2020-05-18,652.4500122070312,20431,IAM.SN
2020-05-19,628.0,57252,IAM.SN
2020-05-20,641.0,72068,IAM.SN
2020-05-22,634.9199829101562,85032,IAM.SN
