Date,Close,Volume,stock_id
2020-01-02,7100.0,58776,COPEC.SN
2020-01-03,7190.0,141188,COPEC.SN
2020-01-06,7350.0,84266,COPEC.SN
2020-01-07,7544.7998046875,72524,COPEC.SN
2020-01-08,7460.0,397185,COPEC.SN
2020-01-09,7400.0,167918,COPEC.SN
2020-01-10,7590.0,78990,COPEC.SN
2020-01-13,7589.0,56668,COPEC.SN
2020-01-14,7587.5,90561,COPEC.SN
2020-01-15,7450.0,153632,COPEC.SN
2020-01-16,7650.0,269371,COPEC.SN
2020-01-17,7799.0,118253,COPEC.SN
2020-01-20,7605.0,22796,COPEC.SN
2020-01-21,7380.0,80600,COPEC.SN
2020-01-22,7350.0,86199,COPEC.SN
2020-01-23,7250.10009765625,61608,COPEC.SN
2020-01-24,7300.0,36211,COPEC.SN
2020-01-27,7109.89990234375,28715,COPEC.SN
2020-01-28,7175.0,57920,COPEC.SN
2020-01-29,7150.0,35149,COPEC.SN
2020-01-30,7170.0,80685,COPEC.SN
2020-01-31,7140.0,30318,COPEC.SN
2020-02-03,7140.5,113245,COPEC.SN
2020-02-04,7261.0,116264,COPEC.SN
2020-02-05,7423.2998046875,200034,COPEC.SN
2020-02-06,7600.0,135393,COPEC.SN
2020-02-07,7500.0,45461,COPEC.SN
2020-02-10,7380.0,182026,COPEC.SN
2020-02-11,7590.0,51618,COPEC.SN
2020-02-12,7742.0,5760,COPEC.SN
2020-02-13,7719.0,53594,COPEC.SN
2020-02-14,7690.0,55991,COPEC.SN
2020-02-17,7600.0,6935,COPEC.SN
2020-02-18,7399.0,67289,COPEC.SN
2020-02-19,7338.0,67936,COPEC.SN
2020-02-20,7200.0,39340,COPEC.SN
2020-02-21,7240.0,90194,COPEC.SN
2020-02-24,6961.0,26925,COPEC.SN
2020-02-25,6780.0,65233,COPEC.SN
2020-02-26,6601.0,141462,COPEC.SN
2020-02-27,6560.60009765625,121274,COPEC.SN
2020-02-28,6349.0,829934,COPEC.SN
2020-03-02,6600.0,209755,COPEC.SN
2020-03-03,6600.0,170325,COPEC.SN
2020-03-04,6750.0,126484,COPEC.SN
2020-03-05,6700.2001953125,248684,COPEC.SN
2020-03-06,6599.39990234375,136581,COPEC.SN
2020-03-09,6250.0,161724,COPEC.SN
2020-03-10,6325.0,115222,COPEC.SN
2020-03-11,6265.0,130241,COPEC.SN
2020-03-12,5721.0,144302,COPEC.SN
2020-03-13,5816.10009765625,185967,COPEC.SN
2020-03-16,5099.7001953125,172460,COPEC.SN
2020-03-17,4850.0,487672,COPEC.SN
2020-03-18,4401.0,64989,COPEC.SN
2020-03-19,4411.0,103564,COPEC.SN
2020-03-20,4250.0,1693490,COPEC.SN
2020-03-23,4100.10009765625,148266,COPEC.SN
2020-03-24,4100.0,272826,COPEC.SN
2020-03-25,4430.0,621603,COPEC.SN
2020-03-26,4530.0,175232,COPEC.SN
2020-03-27,4800.0,104849,COPEC.SN
2020-03-30,4945.0,232682,COPEC.SN
2020-03-31,4900.10009765625,471882,COPEC.SN
2020-04-01,4840.0,127842,COPEC.SN
2020-04-02,5299.89990234375,176745,COPEC.SN
2020-04-03,5439.0,143214,COPEC.SN
2020-04-06,5430.0,201099,COPEC.SN
2020-04-07,5110.0,206024,COPEC.SN
2020-04-08,5056.0,132729,COPEC.SN
2020-04-09,5190.5,143226,COPEC.SN
2020-04-13,5299.0,129476,COPEC.SN
2020-04-14,5400.0,48558,COPEC.SN
2020-04-15,5280.0,316002,COPEC.SN
2020-04-16,5100.0,443216,COPEC.SN
2020-04-17,5121.0,44558,COPEC.SN
2020-04-20,4970.0,181704,COPEC.SN
2020-04-21,4852.0,22000,COPEC.SN
2020-04-22,4920.0,121327,COPEC.SN
2020-04-23,5149.0,171250,COPEC.SN
2020-04-24,5024.0,94567,COPEC.SN
2020-04-27,5120.7998046875,89670,COPEC.SN
2020-04-28,5100.10009765625,267857,COPEC.SN
2020-04-29,5350.10009765625,71528,COPEC.SN
2020-04-30,5218.0,194594,COPEC.SN
2020-05-04,5000.0,147973,COPEC.SN
2020-05-05,5120.0,119791,COPEC.SN
2020-05-06,5310.0,126204,COPEC.SN
2020-05-07,5450.0,89882,COPEC.SN
2020-05-08,5100.0,163540,COPEC.SN
2020-05-11,5100.0,91622,COPEC.SN
2020-05-12,5050.0,100988,COPEC.SN
2020-05-13,4870.0,242109,COPEC.SN
2020-05-14,4902.0,108601,COPEC.SN
2020-05-15,4770.0,181146,COPEC.SN
2020-05-18,4978.0,222906,COPEC.SN
2020-05-19,5050.0,110838,COPEC.SN
2020-05-20,5060.0,105503,COPEC.SN
2020-05-22,4930.0,577600,COPEC.SN
